w_score,keywords,sentence,epoch,score_0,score_1,score_2,score_3,score_4
0.701316374540329,"voting: country, introduce, citizen, counted",we should introduce compulsory voting because it would allow a citizen to be counted and not be counted. it would also help the country to have a better country........................................             ,3,0.789248526096344,0.8668561577796936,0.32308676838874817,0.49822911620140076,0.3367505669593811
0.7013127267360687,"Guantanamo Bay: prisoners, given, fair, tortured, held",prisoners held at guantanamo bay are not given a fair chance to be free and fair treatment. they are tortured and given a life sentence. they should be free to do what they want....................................             ,3,0.7934972643852234,0.7266305685043335,0.4757341742515564,0.5490599274635315,0.49425995349884033
0.6989718973636627,"autonomous cars: roads, potentially, cars, autonomous, place, safer",autonomous cars could potentially put the roads in a safer place for people.. and that is not right.. we should not ban them. they will be safer.. they will be safer........................ and we will be able to use them........................... ,3,0.7694209218025208,0.8126986622810364,0.5104891657829285,0.5268194079399109,0.4635782241821289
0.6976120591163636,"gender-neutral language: adopted, strongly, resentment, either",gender-neutral language should be adopted because it will not cause resentment or resentment in either party. it will also be less likely to be tolerated. resentment will be stronger....................................             ,3,0.8321504592895508,0.8246361017227173,0.4198324680328369,0.4414859116077423,0.28312426805496216
0.6972774922847749,"court: vital, block, corrupted, projects, profit, judges",judges are corrupted and block vital projects that profit from them. they block the government from doing its job. it is vital to keep judges accountable. it should be a criminal offence.......................................            ,3,0.8713393211364746,0.7104984521865845,0.4364722967147827,0.42334169149398804,0.34839802980422974
0.6965270102024078,"Wikipedia: vast, struggles, source, lose, donations",wikipedia is a vast source of information and struggles to make donations to the government. we should not lose this source of information. it is a valuable source of information. it should be subsidized. if it is subsidized we will have a vast benefit.. it will be a better source of information.. it will be better for the world....................             ,3,0.772103488445282,0.667580246925354,0.49906226992607117,0.6585403084754944,0.4525115489959717
0.6957205772399903,"gender-neutral language: comfortable, exluded",gender-neutral language will allow people to feel comfortable in a society where they are not exluded by their gender. this will make them feel comfortable in their own skin. it will also help them feel more comfortable in their own skin.................................              ,3,0.8498840928077698,0.7415869235992432,0.3596441149711609,0.4598051607608795,0.3050011396408081
0.6931435823440552,"laws: flexibility, assign, programs, would, rehabilitation",the three-strikes laws would allow for more flexibility to assign rehabilitation programs to people who would otherwise not be able to do so. it would also allow for more flexibility in the rehabilitation process.. it would also help with the health of the person.. it would also help with the economy.. it would also help with the economy.. it would also help with the environment....................             ,3,0.8387988209724426,0.7837339043617249,0.6059117317199707,0.3864198625087738,0.3971341848373413
0.6890323400497437,"loans: areas, focus, afford, student, subsidizing",subsidizing student loans will help people in areas where they can't afford to focus on other things. it will also help the economy............................................             ,3,0.8219240307807922,0.8449921607971191,0.2562265992164612,0.40457427501678467,0.2815703749656677
0.6890290737152099,"zoos: places, species, endangered, survive, breeding, essential",zoos are essential places for endangered species to survive by breeding and breeding. zoos are also important for the conservation of endangered species. zoos are a great way to help them. they are also a breeding ground.. they should be abolished................................. ,3,0.7625750303268433,0.755215048789978,0.6181228756904602,0.5843009352684021,0.39838361740112305
0.6867327749729156,"racial profiling: done, false, accusations, nothing, leads, unfair","Racial profiling leads to false accusations and unfairness. It is not fair to do something that leads to nothing but a criminal. if done properly, it should be stopped.........................................         ",3,0.7842791080474854,0.8725361227989197,0.4352867603302002,0.39260563254356384,0.4156486988067627
0.6831831455230712,"organ trade: organs, faster, lives, legalize, organ, save",we should legalize organ trade because it will save lives faster and more people will have organs. it will also save lives.. it will also help the poor.................... organs.........................              ,3,0.7277376651763916,0.7555610537528992,0.44641098380088806,0.6164104342460632,0.4492001533508301
0.6794606775045394,"women in combat: prohibited, women, combat, dreams, reach, opportunity","women should be prohibited from combat because they have the opportunity to reach their dreams and goals. if they are allowed to do so, they should be able to do so...............................................",3,0.7874271273612976,0.7625249624252319,0.3925591707229614,0.5043505430221558,0.32372012734413147
0.6790701389312744,"polygamy: way, stand, legalize, polygamy, governments, sufficient",we should legalize polygamy because it is a way for governments to stand in a sufficient way to do so..................................................................,3,0.7429605722427368,0.7809951901435852,0.5546411871910095,0.5144711136817932,0.4849659204483032
0.6730009675025941,"nuclear weapon: warfare, devastation, mutually, preferable, assured","nuclear weapons are preferable to mutually assured war and devastation and should be ended. if they are used, they are mutually assured and safe..........................................              ",3,0.7476316690444946,0.5874444246292114,0.5708611607551575,0.6588693857192993,0.4992237091064453
0.6721021622419358,"zoos: profit, animals, habitats, natural, take, zoos",zoos take advantage of natural habitats and take animals out of their natural habitats for profit.................................................         ,3,0.609325647354126,0.878105640411377,0.7450900673866272,0.7700775265693665,0.3780270516872406
0.6719075620174408,"collectivism: poorer, help, assistance, treated, survive",collectivism can help the poorer to survive and help them to be treated better. it can help them to be treated better.. it can help them to be treated better.. it can help them to be better off.. it can help them to be better off.. it can help them to be better off.. it can help them to be better.. it can help them.. it can help them.. it can help them.. it can help them.. it can help them.. it can help them...       ,3,0.8043626546859741,0.4911462366580963,0.6286265850067139,0.6730301380157471,0.3689095973968506
0.6718542397022247,"zoos: zoos, saved, animals, extinction, mean",zoos mean that animals can be saved from extinction and that they should be protected. extinction is a serious issue. zoos should be abolished. it would mean that more animals are saved. it would also mean that more people would be killed...................................,3,0.737978994846344,0.6146323680877686,0.526369571685791,0.6851884722709656,0.4290057420730591
0.671789887547493,"Holocaust: expression, denial, offence, criminal, opinion, holocaust",holocaust denial is a criminal offence because it is expression of opinion and should be a criminal offence.................................................... ,3,0.7193014621734619,0.7385655045509338,0.48397067189216614,0.6208265423774719,0.4026074707508087
0.6691437661647797,"journalism: pushing, always, journalists, days, extra, agenda",journalists have always been pushing an agenda these days and that is not fair. they should be allowed to do so. they should be allowed to do extra work. they should be allowed to. they should be allowed to.. if they want to.. they should be allowed.....................................,3,0.8007941246032715,0.7184900045394897,0.6156198978424072,0.3497692048549652,0.5509486198425293
0.6651053011417389,"capital punishment: victims, penalty, death, deal, families",the death penalty is a bad deal for victims and their families and should be abolished. if people want to deal with their own death penalty they should be able to do so.. if they want to do so they should be able to...............................             ,3,0.7518722414970398,0.6276411414146423,0.4290860593318939,0.6099647879600525,0.4164799451828003
0.6647857517004013,"nuclear weapon: nuclear, weapons, things, dangerous, know, bring",nuclear weapons are dangerous and bring more harm than good. we know they are dangerous and can be used to bring down other countries..............................................             ,3,0.705156147480011,0.7048766016960144,0.5747512578964233,0.6112350225448608,0.48985353112220764
0.6638973474502563,"social media: poses, unscrupulous, talk, online, susceptible",social media poses a risk to people who are susceptible to unscrupulous online talk and bullying. it should be banned. it is not fair to ban it. it is just a way for people to talk to each other. it is a way to get people to talk to each other. it is a way to get people to talk to each other. it is a way to get people to do it.. it is a good thing.. it is a good thing.. it is free. it is free........,3,0.7483185529708862,0.632041335105896,0.4317377805709839,0.5475606322288513,0.5381767749786377
0.6618247896432877,"autonomous cars: transportation, autonomous, somewhere, always, cars, cannot",autonomous cars will always be somewhere that cannot be used. they will be able to do their work and transport people. they will never be able to get anywhere.. they will always be safer........................................................,3,0.7939364314079285,0.6964053511619568,0.42126062512397766,0.4294154942035675,0.39692404866218567
0.661326539516449,"zero-tolerance policy: boundaries, pupil, clear, educated, calm, orderly",a zero-tolerance policy will ensure that every pupil is educated in a calm and orderly environment and clear boundaries to keep the pupil calm and safe.. this is a good thing. it will help to keep the school environment safe.. and to ensure that the school is open.. it is important to ensure that the school is open.. it is a good environment.. it is a good environment.. it is a good environment.. it is a good environment.. it is a good       ,3,0.7673685550689697,0.6078214645385742,0.5493661761283875,0.5637819766998291,0.4332157373428345
0.6608787238597871,"prostitution: report, charges, press, pimps, prostitutes, problematic",Prostitutes are often pimps and don't report criminal charges to the press and the press. This is problematic for the public. Prostitutes should be banned.. and should be banned.. and should be banned.......................................,3,0.7758072018623352,0.6419703960418701,0.45833536982536316,0.544816792011261,0.35617685317993164
0.6599210202693939,"algorithmic trading: stable, factors, way, offers, trading, letting",algorithmic trading offers a stable way of trading by letting people choose what they want to trade and not letting factors get in the way.. it is a good way to make money.. it is a good way to make money.. it is a good way to make money.. it is a good way to make money.. it is a good way to make money.. it is a good way to make money.. it is a good way to make money.. it is a good       ,3,0.7536768317222595,0.5498362183570862,0.6697916984558105,0.5694433450698853,0.5922669172286987
0.6579545378684998,"cannabis: weed, closely","cannabis is a highly addictive weed that is closely linked to other drugs, such as cocaine, and is a dangerous drug that can lead to serious health problems. it should be legalized. it is not harmful to the body. it is also a form of weed that can be used for medical purposes. it is not safe for children. it is a natural product. it is safe for children to use. it is safe for children. it is safe for children.. it is safe for children.. it is safe for children.........",3,0.7626495957374573,0.7644416093826294,0.4775914251804352,0.39693963527679443,0.4435349106788635
0.6565543353557587,"social media: submerge, isolate, networks, solitary",social networks submerge people into solitary isolation and isolate them from others. this is a good thing. it can help us to better understand each other. it can also help us to better understand each other. it can also help us to better understand each other. it can also help us to better understand each other............................... ,3,0.8469575047492981,0.6312944293022156,0.4970145523548126,0.3856758773326874,0.2968152165412903
0.6564715862274171,"libertarianism: would, customs, practicing, philosophical",libertarianism would be a way of practicing philosophical customs and would be more beneficial to society as a whole. it would also allow for more freedom of choice. it would also be more democratic. it would be more fair to those who would not be practicing their beliefs. it would also be more fair to those who would not be.. it would be better for society.. it would be better for society.. it would be better for society.. it would be better for society.. it would be better for society......... ,3,0.7226143479347229,0.6949849128723145,0.6429948210716248,0.5643179416656494,0.4330384135246277
0.6500132977962494,"education: well, prepare, enough, teach, kids",homeschooling does not prepare kids well enough to teach them. it is not fair to say that it doesn't prepare kids for the world. it's just a way to prepare kids for life. it's a waste of time. it's a waste of money. it's a waste of time. it's a waste of time. it's a waste of time. it's a waste of time. it's a waste of time. it's not fair.........,3,0.8833343386650085,0.45043236017227173,0.39398473501205444,0.325952410697937,0.5306917428970337
0.6490496009588242,"polygamy: polygamy, inequality, often, oppression, leads, therefore",polygamy often leads to oppression and inequality and therefore should be ended........... polygamy is a form of sex. it should be legalized. it is not fair to abolish it.................. polygamy is a form of sex.......... ,3,0.7455980777740479,0.47704553604125977,0.5117836594581604,0.668458878993988,0.4714967906475067
0.648293462395668,"cosmetic surgery: attached, risks, gained, greater, small, surgery",cosmetic surgery can have greater risks attached to it than surgery for minors. this can be gained by surgery in small amounts. it should be banned. it is not fair. it is a waste of money. it is a waste of time. it is not fair. it is a waste of money. it is a waste of money. it is a waste of time. it is a waste of money. it is a waste of money. it is a waste of time. it is a waste of money. it    ,3,0.9689770340919495,0.3227415978908539,0.2615659832954407,0.23963786661624908,0.513290524482727
0.6469123184680938,"Intelligence tests: challenged, forced, educational, something",intelligence tests are a way to ensure that children are not forced into something that is not their own fault. they are an educational tool that can help them learn something new. they can be challenged to do something else. they can be forced to do something else.. they can be a good thing.. they can be a good thing.. they can be a good thing.. they can be a good thing.. they can be good.. they can be good.. they can be good.. they can be good........,3,0.7580866813659668,0.6546486616134644,0.5428887009620667,0.5073623657226562,0.3546677231788635
0.6449549376964568,"arms: loads, easy, insane, people, hold, guns",people should be able to hold guns for loads of fun and it is easy for insane people to do.......................................................................,3,0.682840883731842,0.8041910529136658,0.5417914986610413,0.5329303741455078,0.3611021041870117
0.6440411776304246,"autonomous cars: outside, minds, solve, adapt, carry",autonomous cars can help solve problems that people can't solve outside of their minds and can adapt to the environment. they can also help people carry out tasks. they can also help people in need.. they can also help people in need...................................................,3,0.814486563205719,0.5893214344978333,0.43201231956481934,0.4154602587223053,0.3584155738353729
0.6432382881641387,"Gaza strip: gaza, strip, accept, involved, try, ended",the blockade of the gaza strip should be ended because it would allow the people involved to try to accept the deal. it would also end the blockade.. it would be a waste of money.. it would be a waste of time.. it would be better to end it.. it would be better to end it.. it would be better for the people.. it would be better for the people.. it would be better for the people................,3,0.7065209746360779,0.6220576167106628,0.5415754914283752,0.5709940791130066,0.5136746168136597
0.6431564003229141,"nuclear weapon: destroy, hoarding, creating, potentially, entire, planet",nuclear weapons are potentially the only way to destroy the entire planet and create a nuclear hoarding that could potentially destroy the entire planet.............................................            ,3,0.7154600620269775,0.476863294839859,0.5365425944328308,0.794540286064148,0.3114565312862396
0.6411512672901154,"autonomous cars: town, normally, severe, move",autonomous cars will allow people to move around town without having to move around in severe weather conditions. this would help people who would normally be in a severe situation. it would also help the economy.. it would also help the economy.. it would also help the economy.. it would also help the environment.........................................,3,0.7687442302703857,0.6240154504776001,0.27887293696403503,0.5312372446060181,0.2572861313819885
0.6397529482841492,"cosmetic surgery: minors, feel, born",minors are born with a lot of problems and don't feel comfortable. they should be allowed to have cosmetic surgery if they feel like it. it's not fair to make minors feel this way. it's a waste of time. it's not fair. it's a waste of money. it's a waste of time. it's a waste of money. it's a waste of time. it's a waste of time. it's a waste of money....... ,3,0.8806326389312744,0.5326896905899048,0.5393652319908142,0.22304947674274445,0.48288795351982117
0.6395366996526718,"collectivism: personal, express, think, denies",collectivism denies people the right to express themselves and think what they want. it is not personal and does not allow for freedom of expression. it is a form of personal choice. it is not fair to deny it. it is a form of personal choice.. it is not fair to deny it. it is a form of personal choice.. it is not fair.. it is not fair.. it is not fair.. it is not fair.. it is not fair.. it is not fair.. it.,3,0.7580046057701111,0.568817138671875,0.49088603258132935,0.49448162317276,0.4787464439868927
0.6391338944435119,"voting: candidate, broadest, election","compulsory voting would allow for the broadest possible vote possible for a candidate in an election. this would allow for more fair elections. if a candidate is elected, they would be able to vote for their candidate. this would be a great election. if someone wants to vote for someone else, they should be able to vote..........................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................",3,0.808575451374054,0.5570090413093567,0.2672080397605896,0.4047848880290985,0.42487382888793945
0.6390202283859253,"surrogacy: therefore, making, immoral, human, surrogacy, contract",surrogacy is immoral and makes the contract with a human being immoral and therefore should be banned......................................................,3,0.6615437269210815,0.7975839376449585,0.5294437408447266,0.6037416458129883,0.27983248233795166
0.6377544343471526,"television: telemarketing, consent, calls, contact, bombarded","telemarketing is a form of contact and people should be bombarded with calls without their consent and not be able to make contact. if they want to do so, they should be able to do so. if they want to do so, they should be allowed to do so............................           ",3,0.789059042930603,0.5386176705360413,0.4176189601421356,0.5005291700363159,0.3539554476737976
0.6372711181640625,"embryonic cel: cell, major, stem, proven","stem cell research has been proven to be a major source of cures. it should be subsidized. if it is a major medical breakthrough, it should be subsidized......................................              ",3,0.8103823065757751,0.46280792355537415,0.4654507637023926,0.5397710204124451,0.31564176082611084
0.6363604754209519,"autonomous cars: autonomous, amount, increase, traffic, road, cars",autonomous cars will increase the amount of road traffic and increase safety...........................................................................,3,0.6474162340164185,0.7955732941627502,0.5232070088386536,0.565739095211029,0.40389880537986755
0.6361549615859985,"journalism: could, negativity, favoring, pulled, government, finances",journalism could be pulled from government finances favoring negativity and could cause more harm. it could also be subsidized. it could also be subsidized. it could also be used to help the poor.. it could also be a way to help the poor.. it could also be a way to help the poor.........................            ,3,0.7286335825920105,0.6487995386123657,0.47121286392211914,0.5515254139900208,0.3177317976951599
0.6358340680599214,"zoos: conditions, zoos, natural, restrict, abolished, behaviour",zoos restrict the behaviour of animals in natural conditions and should be abolished.......................................................,3,0.594994068145752,0.9204114675521851,0.6021276116371155,0.5911300778388977,0.36028724908828735
0.6355299651622772,"court: judicial, punished, result, activism, properly",judicial activism can result in people being properly punished for their actions. judicial activism can be a good thing. it can also help to ensure that the law is upheld.. it is not fair to punish someone for their actions.. it is just judicial activism. it is not fair. it is just judicial activism.. it is not fair.. it is just judicial activism.. it is not fair.. it is just judicial activism.. it is not fair.. it is just judicial activism.. it       ,3,0.7483087182044983,0.4431884288787842,0.7365354895591736,0.6454401016235352,0.4364989995956421
0.6352206468582153,"Intelligence tests: scoring, badly, impacts, test, profound",intelligence tests can have profound impacts on learning and scoring and can cause people to feel bad about themselves. it can also lead to people scoring badly on the test. it can also lead to people being punished.. it is not fair to use it. it is just a test. it is a tool. it can help people learn. it can help them learn.. it can help them learn.. it can help them learn.. it can help them learn.. it can help them learn.. it can help them learn.. it can    ,3,0.801857054233551,0.5479733347892761,0.5373081564903259,0.48919782042503357,0.2685788869857788
0.6348444610834122,"Intelligence tests: specific, skill, specify, persons, abilities",intelligence tests can help to specify specific abilities and skill sets of persons and not just those who are not good at their job. it can also help to identify specific abilities and skills. it can also help to identify individuals who are not good at their job........................................,3,0.8172625303268433,0.46368107199668884,0.6478272080421448,0.47442489862442017,0.3859200179576874
0.6347392112016678,"multi-party system: coalition, negotiate",a multi-party system allows for more people to negotiate and negotiate with each other. it also allows for more people to form coalitions. it is a good thing that the government is able to do that. it is a good thing that the government is able to do that. it is a good thing. it is not a government. it is a democracy. it is a democracy. it is a democracy. it is a democracy. it is a democracy. it is a democracy. it is       ,3,0.9349777698516846,0.3239777684211731,0.3238210678100586,0.20483402907848358,0.6148796677589417
0.6345408290624619,"Gaza strip: ultimate, attack, funds, ending, israelis, hamas",ending the blockade of the gaza strip would be the ultimate attack on the israelis and the hamas and should be funded with funds from the government............................................... ,3,0.5974233746528625,0.8478103876113892,0.27337247133255005,0.6573326587677002,0.3480053246021271
0.634404343366623,"autonomous cars: errors, make, autonomous, human, drivers, cars",autonomous cars will make human errors in driving and make drivers safer.............. autonomous cars will be safer.......................................... ,3,0.7686291337013245,0.2554808259010315,0.6832556128501892,0.7913975715637207,0.40714097023010254
0.6341331422328949,"collectivism: helps, common, find, support, collectivism","collectivism helps people find common support and help them to get through life. it should be a part of our culture. it helps people find their way. it should be a positive thing.. it should be a positive thing.. it should be encouraged.. it is important.. it is important.. it is important.. it helps people find their way.. it is important.. it is important.. it is important.. it is important.... if you want to support it, please do so       ",3,0.7014871835708618,0.6414875984191895,0.6163762807846069,0.5593720078468323,0.43217629194259644
0.6339405417442322,"cosmetic surgery: aims, surgery, achievable, guardian, realistic",cosmetic surgery should be banned as it is not realistic and achievable for a guardian to have the surgery if they aims to achieve their goals. it is not a legal right. it is a form of bullying. it is not a legal right. it is a form of bullying. it is not a legal right. it is a form of bullying. it is a form of bullying. it is a form of bullying. it is a form of bullying. it is a form of bullying.........,3,0.8670649528503418,0.40286415815353394,0.3795734941959381,0.3811746835708618,0.4360029697418213
0.6331925392150879,"Holocaust: worry, entitled, although, therefor","people are entitled to their own opinions, although they are entitled to worry about their own beliefs. therefor, they should be allowed to do so...........................................              ",3,0.6509566307067871,0.7120773196220398,0.59975266456604,0.6660555601119995,0.32087647914886475
0.6330131828784942,"laws: severity, offense, punished, committed, judged",three-strikes laws are a serious offense and should be punished for the severity of the offense committed by the person. the person is not judged on his or her own actions....................................... -            ,3,0.7310980558395386,0.9320157766342163,0.5606821775436401,0.3272678554058075,0.15607428550720215
0.6324994206428528,"collectivism: things, better, together, work",collectivism can work better together and make things better for everyone. it is not fair to put people together and not work together. it is just a waste of time. it is unfair to put people together and not work together. it is unfair to do things that are better for everyone.. it is unfair.. it is unfair.. it is unfair.. it is unfair.. it is unfair.. it is unfair.. it is unfair.. it is unfair.. it is unfair.. it is unfair.. it is unfair........,3,0.7988002896308899,0.42439693212509155,0.7094094157218933,0.5504342317581177,0.3813304305076599
0.6310148805379867,"suicide: allow, serial, unscrupulous, killers",we should not allow serial killers to commit crimes. unscrupulous people can commit crimes. they should be punished. a person should be free to do what they want. they should be able to do whatever they want. they should be free to do whatever they want. they should be allowed to do whatever they want...............................,3,0.7910215258598328,0.4779314696788788,0.45071467757225037,0.47284549474716187,0.45348724722862244
0.6305059105157853,"education: homeschooling, setting, kids, picked",homeschooling allows kids to be picked up in a setting that is safe for them. it also allows parents to have more control over their kids. it is not fair to say that the kids are picked up by the school. it is just a form of bullying.. it is not fair.. it is just a way of teaching.. it is not fair.. it is just a way of teaching.. it is not fair.. it is just a way of teaching.. it is not fair.. if....... ,3,0.7695653438568115,0.62302565574646,0.43681442737579346,0.4419083893299103,0.3273642957210541
0.6295081973075867,"laws: draconian, penalise, overcrowding, disproportionally",three strikes laws are draconian and disproportionally penalise overcrowding and overcrowding. this is a good thing. it will help to reduce crime. it will also help to reduce crime. if we abolish it we will be able to do it. it will also help to reduce crime.. it will also help to reduce crime... it will also help to reduce crime... it will also help to reduce crime... it will also help to reduce crime.......,3,0.8128793835639954,0.6713066697120667,0.44174519181251526,0.3548986613750458,0.17827439308166504
0.6289120942354203,"organ trade: trade, organs, legalizing, dire, organ, available",legalizing the organ trade would make organs available to those in dire need. this would be better for the environment.....................................................,3,0.6787800192832947,0.912305474281311,0.31605446338653564,0.47986146807670593,0.11088696122169495
0.6288691699504853,"education: homeschooling, effect, poorly, totally, negative",homeschooling has a negative effect on children who are totally poorly educated. it should be banned. it is not fair to say that it is completely wrong. it is just a waste of money. it is a waste of time. it is not fair to abolish it. it is just a waste of money. it is a waste of time. it is a waste of money. it is a waste of time. it is a waste of money. it is a waste of time. it is a waste....... ,3,0.8040502071380615,0.4476150572299957,0.28230762481689453,0.43341705203056335,0.5063764452934265
0.6288001753389835,"organ trade: safely, performed, operations, physicians, licensed",legalizing the organ trade would allow for more surgeries to be performed safely by licensed physicians and hospitals.. this would allow for more money to be spent.. it would also help with the medical costs.. it would also help with the financial burden.. it would also help with the medical costs.. it would also help with the medical costs.. it would also help with the medical costs......................              ,3,0.8079907298088074,0.6274877786636353,0.39798977971076965,0.4401251971721649,0.11282215267419815
0.625705710053444,"naturopathy: unnecessarily, conventional, putting, seek, sound, ignoring",Naturopathy is unnecessarily ignoring the sound of conventional medicine by putting people in a situation where they are putting themselves at risk. it is not a sound alternative. it is just a way of ignoring the problem. it is not a good idea.. it is not necessary.. it is just a way of putting people at risk.. it is not fair.. it is not fair.. it is just a way of preventing disease.. it is not necessary.........,3,0.688269317150116,0.7112913131713867,0.6212798953056335,0.46650683879852295,0.4601142108440399
0.6254177957773209,"zoos: close, species, endangered, zoos, preserve, extinction",zoos preserve endangered species and close the extinction of species. they should be abolished..................................................... ,3,0.6608907580375671,0.8678468465805054,0.5187513828277588,0.49818289279937744,0.2176646888256073
0.6253635138273239,"social media: though, ever, friends, connected, brought, see",social media has brought more harm than good because people can see their friends and family even though they are never connected to them. it is a way to stay connected even though you are never really connected to them. it is a way to stay connected to your friends and family.. and it is a good thing.. it is a good thing.. it is a good thing.. it is a good thing.. it is a good thing.. it is a good thing.. it is a good thing.      ,3,0.7075450420379639,0.6290476322174072,0.6009576320648193,0.5095414519309998,0.43873175978660583
0.6247597634792328,"public defenders: jailing, disparate, get, poor, overwhelmingly",public defenders are overwhelmingly poor and disparate in their ability to get justice. they should be allowed to get away with jailing the poor. it is unfair to the poor to get away with it. it is unfair to the poor to do so.. it is unfair to the poor. it is unfair to the poor to do so.. it is unfair to do so.. it is unfair to do so.. it is unfair to do so.. it is unfair.. it is unfair to do so.. if it is.......,3,0.7149038910865784,0.5391213297843933,0.5155290365219116,0.5499292612075806,0.4949769973754883
0.6245466649532319,"nuclear weapon: would, spending, outweigh, keeping, abolition, follow",the abolition of nuclear weapons would follow the spending of the world and outweigh the benefits of keeping them. it would also lead to more wars.. it would be better to follow the lead......................................................,3,0.692097544670105,0.7887932658195496,0.41977009177207947,0.4741383194923401,0.2591157555580139
0.6235176086425781,"loans: target, desperate, vulnerable, legalized",payday loans target the most vulnerable and desperate in society and should be legalized to protect them. this is a dangerous practice. it should be legalized to protect the most vulnerable and vulnerable.. it should be legalized.. it should be abolished.. it should be legalized.. it should be legalized.. it should be legalized.. it should be legalized.. it should be legalized.. it should be legalized................. ,3,0.7368906140327454,0.466007798910141,0.4083712697029114,0.6693453788757324,0.2800166606903076
0.6228934317827224,"education: learning, educational, specific, homeschooling, psychological, tailors",homeschooling tailors the educational experience to a specific child's needs and psychological needs. it is a form of learning that is educational and psychologically beneficial. it is a good way for children to learn. it is a good way for parents to get the best out of their children.. it is a good way for parents to get the best out of their children.. it is a good way to get them to learn.. it is a good way to get them to learn.. it is a good,3,0.7493590712547302,0.49434587359428406,0.5522286891937256,0.5824867486953735,0.3284737169742584
0.6209627777338027,"Guantanamo Bay: dealt, detainees, camp, detection, sent, close",guantanamo bay detection camp is too close to being used by detainees and should be closed to be dealt with. they should be sent to prison. they should be treated as such......................................           ,3,0.7176479697227478,0.755237340927124,0.3746653199195862,0.3974985182285309,0.3159162104129791
0.6205220818519592,"zero-tolerance policy: inconsistently, color, disproportionately, resulting, overly",zero-tolerance policies disproportionately affect students of color resulting in a school that is inconsistently staffed. this is a bad thing. it also causes overly high bullying. it is not fair to punish students who are of color for disproportionately high levels of bullying.. it is wrong to punish them. it is wrong to punish them.. it is wrong to punish them.. it is wrong to punish them.. it is wrong to punish them.. it is wrong.. it is wrong.. it isn...... ,3,0.673082172870636,0.7056674957275391,0.4078187644481659,0.5367588996887207,0.3549571633338928
